4.019999999999999574e+00 1.439839314474895479e-02 0.000000000000000000e+00 4.000396069014938022e-02
3.980000000000000426e+00 1.441660928587363937e-02 0.000000000000000000e+00 1.980099502487515234e-02
3.980000000000000426e+00 1.441660928587363937e-02 0.000000000000000000e+00 2.020304568527899261e-02
3.939999999999999947e+00 1.438901003406296494e-02 0.000000000000000000e+00 1.979899497487488252e-02
3.939999999999999947e+00 1.438901003406296494e-02 0.000000000000000000e+00 2.020512820512773353e-02
3.900000000000000355e+00 1.437834536302424852e-02 0.000000000000000000e+00 1.979695431472104292e-02
3.900000000000000355e+00 1.437834536302424852e-02 0.000000000000000000e+00 2.020725388601011044e-02
3.859999999999999876e+00 1.438221203462110992e-02 0.000000000000000000e+00 4.000429587864185593e-02
3.819999999999999840e+00 1.441980167145321540e-02 0.000000000000000000e+00 4.000438632562982461e-02
3.780000000000000249e+00 1.440604199813956890e-02 0.000000000000000000e+00 4.000447965954601059e-02
3.740000000000000213e+00 1.441294915199787738e-02 0.000000000000000000e+00 4.000457600457524299e-02
3.700000000000000178e+00 1.441831164333902404e-02 0.000000000000000000e+00 4.000467549165759307e-02
3.660000000000000142e+00 1.444303350697053075e-02 0.000000000000000000e+00 4.000477825892218009e-02
3.620000000000000551e+00 1.447392627105593445e-02 0.000000000000000000e+00 4.000488445217785516e-02
3.580000000000000071e+00 1.446931115203485552e-02 0.000000000000000000e+00 4.000499422542716510e-02
3.540000000000000480e+00 1.449426745953844194e-02 0.000000000000000000e+00 4.000510774142080478e-02
3.499999999999999556e+00 1.452944945863537604e-02 0.000000000000000000e+00 4.000522517226712954e-02
3.459999999999999520e+00 1.454995008531736328e-02 0.000000000000000000e+00 4.000534670008389776e-02
3.419999999999999929e+00 1.456704841957179135e-02 0.000000000000000000e+00 4.000547251769960566e-02
3.379999999999999893e+00 1.456235275033092302e-02 0.000000000000000000e+00 4.000560282942894341e-02
3.339999999999999858e+00 1.456733880539331019e-02 0.000000000000000000e+00 4.000573785189195930e-02
3.299999999999999822e+00 1.458601654116047780e-02 0.000000000000000000e+00 4.000587781492234013e-02
3.259999999999999787e+00 1.456330190484407192e-02 0.000000000000000000e+00 4.000602296254459483e-02
3.220000000000000195e+00 1.460768163889866224e-02 0.000000000000000000e+00 4.000617355403802283e-02
3.180000000000000160e+00 1.460827011947929757e-02 0.000000000000000000e+00 4.000632986509451705e-02
3.140000000000000124e+00 1.461735714354858370e-02 0.000000000000000000e+00 4.000649218908514104e-02
3.100000000000000089e+00 1.463311095712728493e-02 0.000000000000000000e+00 4.000666083843278792e-02
3.060000000000000053e+00 1.464670488565828280e-02 0.000000000000000000e+00 4.000683614612276368e-02
3.020000000000000018e+00 1.468253464335902286e-02 0.000000000000000000e+00 4.000701846734206618e-02
2.979999999999999982e+00 1.468731721617257471e-02 0.000000000000000000e+00 4.000720818128581519e-02
2.939999999999999947e+00 1.469565470140728539e-02 0.000000000000000000e+00 4.000740569312659367e-02
2.899999999999999911e+00 1.471003284296878814e-02 0.000000000000000000e+00 4.000761143618301180e-02
2.859999999999999876e+00 1.469815063498773611e-02 0.000000000000000000e+00 4.000782587429690257e-02
2.819999999999999840e+00 1.472330113995793353e-02 0.000000000000000000e+00 4.000804950445248365e-02
2.779999999999999805e+00 1.472301174375280700e-02 0.000000000000000000e+00 4.000828285965712938e-02
2.740000000000000213e+00 1.471322339986784120e-02 0.000000000000000000e+00 4.000852651212344346e-02
2.700000000000000178e+00 1.472502149110800282e-02 0.000000000000000000e+00 4.000878107677954126e-02
2.660000000000000142e+00 1.470464639648754596e-02 0.000000000000000000e+00 4.000904721515395612e-02
2.620000000000000107e+00 1.468731526083098121e-02 0.000000000000000000e+00 4.000932563968103567e-02
2.580000000000000071e+00 1.468981097775530834e-02 0.000000000000000000e+00 4.000961711847070973e-02
2.540000000000000036e+00 1.467853951017481645e-02 0.000000000000000000e+00 4.000992248062015810e-02
2.500000000000000000e+00 1.464223903980209525e-02 0.000000000000000000e+00 4.001024262211132221e-02
2.459999999999999964e+00 1.459614096740618344e-02 0.000000000000000000e+00 4.001057851239665092e-02
2.419999999999999929e+00 1.455275971754144138e-02 0.000000000000000000e+00 4.001093120174912393e-02
2.379999999999999893e+00 1.451802368902535209e-02 0.000000000000000000e+00 3.933884297520691409e-02
